id,year,week,home_team_id,home_points,away_team_id,away_points,home_win,away_win
302450066,2010,1,66,27,2459,10,TRUE,FALSE
302450070,2010,1,70,45,155,0,TRUE,FALSE
302450084,2010,1,84,51,119,17,TRUE,FALSE
302450154,2010,1,154,53,2506,13,TRUE,FALSE
302450194,2010,1,194,45,276,7,TRUE,FALSE
302450254,2010,1,254,27,221,24,TRUE,FALSE
302450311,2010,1,311,0,399,3,FALSE,TRUE
302452084,2010,1,2084,31,227,0,TRUE,FALSE
302452117,2010,1,2117,33,2261,0,TRUE,FALSE
302452309,2010,1,2309,41,93,10,TRUE,FALSE
302452390,2010,1,2390,45,50,0,TRUE,FALSE
302452393,2010,1,2393,17,135,24,FALSE,TRUE
302452440,2010,1,2440,49,331,24,TRUE,FALSE
302452579,2010,1,2579,41,2572,13,TRUE,FALSE
302452655,2010,1,2655,27,2545,21,TRUE,FALSE
302452710,2010,1,2710,45,2674,0,TRUE,FALSE
302460218,2010,1,218,31,222,24,TRUE,FALSE
302462368,2010,1,2368,25,2529,28,FALSE,TRUE
302462623,2010,1,2623,31,2198,9,TRUE,FALSE
302462649,2010,1,2649,2,12,41,FALSE,TRUE
302470002,2010,1,2,52,2032,26,TRUE,FALSE
302470008,2010,1,8,44,2635,3,TRUE,FALSE
302470009,2010,1,9,54,2502,9,TRUE,FALSE
302470021,2010,1,21,47,2447,0,TRUE,FALSE
302470024,2010,1,24,52,16,17,TRUE,FALSE
302470025,2010,1,25,52,302,3,TRUE,FALSE
302470036,2010,1,36,3,38,24,FALSE,TRUE
302470052,2010,1,52,59,2535,6,TRUE,FALSE
302470057,2010,1,57,34,193,12,TRUE,FALSE
302470058,2010,1,58,59,2619,14,TRUE,FALSE
302470059,2010,1,59,41,2569,10,TRUE,FALSE
302470061,2010,1,61,55,309,7,TRUE,FALSE
302470087,2010,1,87,23,2509,12,TRUE,FALSE
302470097,2010,1,97,16,96,23,FALSE,TRUE
302470103,2010,1,103,38,2692,20,TRUE,FALSE
302470107,2010,1,107,38,47,7,TRUE,FALSE
302470113,2010,1,113,27,2729,23,TRUE,FALSE
302470127,2010,1,127,38,2711,14,TRUE,FALSE
302470130,2010,1,130,30,41,10,TRUE,FALSE
302470142,2010,1,142,23,356,13,TRUE,FALSE
302470145,2010,1,145,48,55,49,FALSE,TRUE
302470150,2010,1,150,41,2210,27,TRUE,FALSE
302470152,2010,1,152,48,2717,7,TRUE,FALSE
302470153,2010,1,153,24,99,30,FALSE,TRUE
302470158,2010,1,158,49,98,10,TRUE,FALSE
302470160,2010,1,160,33,2115,3,TRUE,FALSE
302470195,2010,1,195,33,2747,10,TRUE,FALSE
302470197,2010,1,197,65,265,17,TRUE,FALSE
302470201,2010,1,201,31,328,24,TRUE,FALSE
302470213,2010,1,213,44,2754,14,TRUE,FALSE
302470228,2010,1,228,35,249,10,TRUE,FALSE
302470236,2010,1,236,41,2026,42,FALSE,TRUE
302470238,2010,1,238,21,77,23,FALSE,TRUE
302470239,2010,1,239,34,2534,3,TRUE,FALSE
302470242,2010,1,242,17,251,34,FALSE,TRUE
302470245,2010,1,245,48,2617,7,TRUE,FALSE
302470248,2010,1,248,68,326,28,TRUE,FALSE
302470252,2010,1,252,23,264,17,TRUE,FALSE
302470256,2010,1,256,48,2413,7,TRUE,FALSE
302470258,2010,1,258,34,257,13,TRUE,FALSE
302470277,2010,1,277,31,324,0,TRUE,FALSE
302470278,2010,1,278,28,2132,14,TRUE,FALSE
302470290,2010,1,290,48,2542,3,TRUE,FALSE
302470333,2010,1,333,48,23,3,TRUE,FALSE
302470344,2010,1,344,49,235,7,TRUE,FALSE
302472005,2010,1,2005,65,2466,21,TRUE,FALSE
302472006,2010,1,2006,3,183,29,FALSE,TRUE
302472011,2010,1,2011,34,2400,6,TRUE,FALSE
302472116,2010,1,2116,38,233,7,TRUE,FALSE
302472142,2010,1,2142,30,2405,29,TRUE,FALSE
302472166,2010,1,2166,10,46,20,FALSE,TRUE
302472168,2010,1,2168,28,2523,14,TRUE,FALSE
302472181,2010,1,2181,14,2329,28,FALSE,TRUE
302472184,2010,1,2184,17,2083,13,TRUE,FALSE
302472199,2010,1,2199,27,349,31,FALSE,TRUE
302472294,2010,1,2294,37,2197,7,TRUE,FALSE
302472305,2010,1,2305,3,2449,6,FALSE,TRUE
302472306,2010,1,2306,31,26,22,TRUE,FALSE
302472335,2010,1,2335,52,2598,7,TRUE,FALSE
302472377,2010,1,2377,30,2320,27,TRUE,FALSE
302472448,2010,1,2448,14,2736,21,FALSE,TRUE
302472483,2010,1,2483,72,167,0,TRUE,FALSE
302472628,2010,1,2628,30,204,21,TRUE,FALSE
302472633,2010,1,2633,50,2630,0,TRUE,FALSE
302472634,2010,1,2634,27,2010,14,TRUE,FALSE
302472638,2010,1,2638,31,2029,10,TRUE,FALSE
302472643,2010,1,2643,56,2804,14,TRUE,FALSE
302472653,2010,1,2653,30,189,27,TRUE,FALSE
302472751,2010,1,2751,28,253,20,TRUE,FALSE
302472755,2010,1,2755,6,2348,20,FALSE,TRUE
302480151,2010,1,151,51,202,49,TRUE,FALSE
302482169,2010,1,2169,27,2582,37,FALSE,TRUE
302482640,2010,1,2640,14,2504,16,FALSE,TRUE
302482641,2010,1,2641,35,2567,27,TRUE,FALSE
302490120,2010,1,120,17,2426,14,TRUE,FALSE
302490259,2010,1,259,30,68,33,FALSE,TRUE
302520218,2010,2,218,13,2117,10,TRUE,FALSE
302520344,2010,2,344,14,2,17,FALSE,TRUE
302530248,2010,2,248,54,2638,24,TRUE,FALSE
302530276,2010,2,276,21,277,24,FALSE,TRUE
302540009,2010,2,9,41,2464,20,TRUE,FALSE
302540012,2010,2,12,52,2643,6,TRUE,FALSE
302540013,2010,2,13,35,149,33,TRUE,FALSE
302540025,2010,2,25,52,38,7,TRUE,FALSE
302540026,2010,2,26,0,24,35,FALSE,TRUE
302540030,2010,2,30,17,258,14,TRUE,FALSE
302540041,2010,2,41,62,2640,3,TRUE,FALSE
302540047,2010,2,47,21,2261,31,FALSE,TRUE
302540048,2010,2,48,26,2571,3,TRUE,FALSE
302540055,2010,2,55,21,236,17,TRUE,FALSE
302540057,2010,2,57,38,58,14,TRUE,FALSE
302540077,2010,2,77,37,2287,3,TRUE,FALSE
302540087,2010,2,87,24,130,28,FALSE,TRUE
302540096,2010,2,96,63,98,28,TRUE,FALSE
302540097,2010,2,97,23,2198,13,TRUE,FALSE
302540103,2010,2,103,26,2309,13,TRUE,FALSE
302540113,2010,2,113,31,107,7,TRUE,FALSE
302540119,2010,2,119,47,324,45,TRUE,FALSE
302540120,2010,2,120,62,2415,3,TRUE,FALSE
302540135,2010,2,135,38,233,41,FALSE,TRUE
302540142,2010,2,142,50,2377,6,TRUE,FALSE
302540151,2010,2,151,49,235,27,TRUE,FALSE
302540154,2010,2,154,54,150,48,TRUE,FALSE
302540158,2010,2,158,38,70,17,TRUE,FALSE
302540166,2010,2,166,21,21,41,FALSE,TRUE
302540167,2010,2,167,17,2641,52,FALSE,TRUE
302540193,2010,2,193,28,2199,21,TRUE,FALSE
302540194,2010,2,194,36,2390,24,TRUE,FALSE
302540195,2010,2,195,13,2649,20,FALSE,TRUE
302540197,2010,2,197,41,2653,38,TRUE,FALSE
302540201,2010,2,201,47,52,17,TRUE,FALSE
302540202,2010,2,202,33,189,20,TRUE,FALSE
302540221,2010,2,221,38,160,16,TRUE,FALSE
302540228,2010,2,228,58,2506,21,TRUE,FALSE
302540231,2010,2,231,45,2142,15,TRUE,FALSE
302540238,2010,2,238,3,99,27,FALSE,TRUE
302540239,2010,2,239,34,2084,6,TRUE,FALSE
302540245,2010,2,245,48,2348,16,TRUE,FALSE
302540249,2010,2,249,31,242,32,FALSE,TRUE
302540251,2010,2,251,34,2751,7,TRUE,FALSE
302540253,2010,2,253,32,301,3,TRUE,FALSE
302540259,2010,2,259,16,256,21,FALSE,TRUE
302540264,2010,2,264,41,183,20,TRUE,FALSE
302540265,2010,2,265,23,147,22,TRUE,FALSE
302540275,2010,2,275,27,23,14,TRUE,FALSE
302540302,2010,2,302,33,2502,41,FALSE,TRUE
302540309,2010,2,309,31,2032,24,TRUE,FALSE
302540322,2010,2,322,24,46,28,FALSE,TRUE
302540328,2010,2,328,38,304,17,TRUE,FALSE
302540333,2010,2,333,24,213,3,TRUE,FALSE
302540356,2010,2,356,35,79,3,TRUE,FALSE
302542005,2010,2,2005,35,252,14,TRUE,FALSE
302542006,2010,2,2006,37,2241,38,FALSE,TRUE
302542011,2010,2,2011,38,2029,31,TRUE,FALSE
302542038,2010,2,2038,24,2681,9,TRUE,FALSE
302542050,2010,2,2050,23,2335,27,FALSE,TRUE
302542097,2010,2,2097,13,295,44,FALSE,TRUE
302542116,2010,2,2116,21,152,28,FALSE,TRUE
302542127,2010,2,2127,23,2747,34,FALSE,TRUE
302542132,2010,2,2132,40,282,7,TRUE,FALSE
302542169,2010,2,2169,14,50,17,FALSE,TRUE
302542184,2010,2,2184,35,2168,31,TRUE,FALSE
302542197,2010,2,2197,7,2110,37,FALSE,TRUE
302542226,2010,2,2226,17,127,30,FALSE,TRUE
302542233,2010,2,2233,42,2674,7,TRUE,FALSE
302542294,2010,2,2294,35,66,7,TRUE,FALSE
302542305,2010,2,2305,28,59,25,TRUE,FALSE
302542306,2010,2,2306,48,2623,24,TRUE,FALSE
302542329,2010,2,2329,0,222,35,FALSE,TRUE
302542368,2010,2,2368,14,2083,3,TRUE,FALSE
302542393,2010,2,2393,56,2046,33,TRUE,FALSE
302542402,2010,2,2402,14,2181,28,FALSE,TRUE
302542405,2010,2,2405,23,311,31,FALSE,TRUE
302542413,2010,2,2413,31,2598,21,TRUE,FALSE
302542426,2010,2,2426,13,290,7,TRUE,FALSE
302542428,2010,2,2428,27,2736,34,FALSE,TRUE
302542433,2010,2,2433,7,8,31,FALSE,TRUE
302542440,2010,2,2440,51,36,6,TRUE,FALSE
302542450,2010,2,2450,23,2448,14,TRUE,FALSE
302542459,2010,2,2459,23,155,17,TRUE,FALSE
302542460,2010,2,2460,16,2449,9,TRUE,FALSE
302542466,2010,2,2466,7,2535,19,FALSE,TRUE
302542509,2010,2,2509,31,2710,21,TRUE,FALSE
302542529,2010,2,2529,31,2523,35,FALSE,TRUE
302542545,2010,2,2545,24,2630,10,TRUE,FALSE
302542569,2010,2,2569,44,2400,0,TRUE,FALSE
302542572,2010,2,2572,34,2504,7,TRUE,FALSE
302542579,2010,2,2579,17,61,6,TRUE,FALSE
302542617,2010,2,2617,59,399,14,TRUE,FALSE
302542628,2010,2,2628,62,2635,7,TRUE,FALSE
302542633,2010,2,2633,13,2483,48,FALSE,TRUE
302542634,2010,2,2634,26,2296,33,FALSE,TRUE
302542655,2010,2,2655,13,145,27,FALSE,TRUE
302542692,2010,2,2692,50,2458,47,TRUE,FALSE
302542711,2010,2,2711,49,2447,14,TRUE,FALSE
302542729,2010,2,2729,45,2678,0,TRUE,FALSE
302542754,2010,2,2754,31,2086,7,TRUE,FALSE
302590152,2010,3,152,30,2132,19,TRUE,FALSE
302592535,2010,3,2535,38,2444,35,TRUE,FALSE
302602440,2010,3,2440,52,25,31,TRUE,FALSE
302602572,2010,3,2572,31,2305,16,TRUE,FALSE
302610002,2010,3,2,27,228,24,TRUE,FALSE
302610012,2010,3,12,34,2294,27,TRUE,FALSE
302610016,2010,3,16,24,2692,17,TRUE,FALSE
302610023,2010,3,23,16,253,11,TRUE,FALSE
302610024,2010,3,24,68,154,24,TRUE,FALSE
302610026,2010,3,26,31,248,13,TRUE,FALSE
302610043,2010,3,43,40,46,35,TRUE,FALSE
302610047,2010,3,47,7,50,50,FALSE,TRUE
302610048,2010,3,48,30,2184,6,TRUE,FALSE
302610052,2010,3,52,34,252,10,TRUE,FALSE
302610061,2010,3,61,24,8,31,FALSE,TRUE
302610096,2010,3,96,47,2006,10,TRUE,FALSE
302610098,2010,3,98,21,84,38,FALSE,TRUE
302610099,2010,3,99,29,344,7,TRUE,FALSE
302610108,2010,3,108,34,107,6,TRUE,FALSE
302610127,2010,3,127,34,87,31,TRUE,FALSE
302610130,2010,3,130,42,113,37,TRUE,FALSE
302610135,2010,3,135,21,30,32,FALSE,TRUE
302610142,2010,3,142,27,21,24,TRUE,FALSE
302610145,2010,3,145,14,238,28,FALSE,TRUE
302610147,2010,3,147,48,2181,21,TRUE,FALSE
302610150,2010,3,150,13,333,62,FALSE,TRUE
302610153,2010,3,153,24,59,30,FALSE,TRUE
302610167,2010,3,167,14,254,56,FALSE,TRUE
302610183,2010,3,183,38,311,14,TRUE,FALSE
302610189,2010,3,189,44,276,28,TRUE,FALSE
302610193,2010,3,193,31,36,10,TRUE,FALSE
302610194,2010,3,194,43,195,7,TRUE,FALSE
302610197,2010,3,197,65,202,28,TRUE,FALSE
302610201,2010,3,201,27,2005,24,TRUE,FALSE
302610204,2010,3,204,35,97,28,TRUE,FALSE
302610213,2010,3,213,24,2309,0,TRUE,FALSE
302610218,2010,3,218,30,41,16,TRUE,FALSE
302610219,2010,3,219,19,322,14,TRUE,FALSE
302610225,2010,3,225,33,2619,30,TRUE,FALSE
302610235,2010,3,235,24,2393,17,TRUE,FALSE
302610236,2010,3,236,42,2198,24,TRUE,FALSE
302610242,2010,3,242,13,77,30,FALSE,TRUE
302610245,2010,3,245,27,2229,20,TRUE,FALSE
302610257,2010,3,257,27,2210,21,TRUE,FALSE
302610259,2010,3,259,49,151,27,TRUE,FALSE
302610264,2010,3,264,21,158,56,FALSE,TRUE
302610275,2010,3,275,20,9,19,TRUE,FALSE
302610277,2010,3,277,31,120,17,TRUE,FALSE
302610295,2010,3,295,17,2729,21,FALSE,TRUE
302610301,2010,3,301,24,302,38,FALSE,TRUE
302610324,2010,3,324,26,290,43,FALSE,TRUE
302610326,2010,3,326,21,13,12,TRUE,FALSE
302610328,2010,3,328,24,278,41,FALSE,TRUE
302610331,2010,3,331,36,149,27,TRUE,FALSE
302610349,2010,3,349,24,249,0,TRUE,FALSE
302610356,2010,3,356,28,2459,22,TRUE,FALSE
302612026,2010,3,2026,44,2428,16,TRUE,FALSE
302612032,2010,3,2032,34,2433,20,TRUE,FALSE
302612065,2010,3,2065,42,2542,7,TRUE,FALSE
302612083,2010,3,2083,20,159,43,FALSE,TRUE
302612084,2010,3,2084,10,2116,24,FALSE,TRUE
302612110,2010,3,2110,21,93,20,TRUE,FALSE
302612199,2010,3,2199,14,2117,52,FALSE,TRUE
302612241,2010,3,2241,14,2717,28,FALSE,TRUE
302612247,2010,3,2247,27,55,34,FALSE,TRUE
302612261,2010,3,2261,35,2448,21,TRUE,FALSE
302612306,2010,3,2306,27,66,20,TRUE,FALSE
302612329,2010,3,2329,35,163,22,TRUE,FALSE
302612348,2010,3,2348,23,2426,37,FALSE,TRUE
302612400,2010,3,2400,9,2016,27,FALSE,TRUE
302612449,2010,3,2449,35,2415,9,TRUE,FALSE
302612458,2010,3,2458,35,304,21,TRUE,FALSE
302612460,2010,3,2460,20,2617,22,FALSE,TRUE
302612483,2010,3,2483,69,2502,0,TRUE,FALSE
302612504,2010,3,2504,15,2011,18,FALSE,TRUE
302612509,2010,3,2509,24,2050,13,TRUE,FALSE
302612523,2010,3,2523,30,2335,23,TRUE,FALSE
302612567,2010,3,2567,35,265,21,TRUE,FALSE
302612571,2010,3,2571,14,2287,24,FALSE,TRUE
302612579,2010,3,2579,38,231,19,TRUE,FALSE
302612598,2010,3,2598,41,2529,0,TRUE,FALSE
302612628,2010,3,2628,45,239,10,TRUE,FALSE
302612630,2010,3,2630,20,2197,10,TRUE,FALSE
302612633,2010,3,2633,17,57,31,FALSE,TRUE
302612634,2010,3,2634,23,2046,26,FALSE,TRUE
302612638,2010,3,2638,42,166,10,TRUE,FALSE
302612640,2010,3,2640,32,2010,9,TRUE,FALSE
302612641,2010,3,2641,14,251,24,FALSE,TRUE
302612643,2010,3,2643,26,2506,14,TRUE,FALSE
302612681,2010,3,2681,41,172,7,TRUE,FALSE
302612710,2010,3,2710,56,2534,14,TRUE,FALSE
302612711,2010,3,2711,24,2649,37,FALSE,TRUE
302612751,2010,3,2751,6,68,51,FALSE,TRUE
302612754,2010,3,2754,63,2115,24,TRUE,FALSE
302612755,2010,3,2755,28,2296,21,TRUE,FALSE
302660221,2010,4,221,3,2390,31,FALSE,TRUE
302672567,2010,4,2567,24,2628,41,FALSE,TRUE
302680002,2010,4,2,35,2579,27,TRUE,FALSE
302680008,2010,4,8,20,333,24,FALSE,TRUE
302680009,2010,4,9,31,2483,42,FALSE,TRUE
302680012,2010,4,12,10,25,9,TRUE,FALSE
302680021,2010,4,21,41,328,7,TRUE,FALSE
302680036,2010,4,36,36,70,34,TRUE,FALSE
302680041,2010,4,41,45,2084,21,TRUE,FALSE
302680046,2010,4,46,17,107,7,TRUE,FALSE
302680047,2010,4,47,3,2415,20,FALSE,TRUE
302680052,2010,4,52,31,154,0,TRUE,FALSE
302680057,2010,4,57,48,96,14,TRUE,FALSE
302680058,2010,4,58,24,98,12,TRUE,FALSE
302680059,2010,4,59,28,152,45,FALSE,TRUE
302680066,2010,4,66,27,2460,0,TRUE,FALSE
302680068,2010,4,68,37,204,24,TRUE,FALSE
302680077,2010,4,77,30,2117,25,TRUE,FALSE
302680084,2010,4,84,35,2006,20,TRUE,FALSE
302680087,2010,4,87,14,24,37,FALSE,TRUE
302680093,2010,4,93,52,2630,16,TRUE,FALSE
302680099,2010,4,99,20,277,14,TRUE,FALSE
302680103,2010,4,103,0,259,19,FALSE,TRUE
302680120,2010,4,120,42,2229,28,TRUE,FALSE
302680127,2010,4,127,45,2458,7,TRUE,FALSE
302680130,2010,4,130,65,189,21,TRUE,FALSE
302680135,2010,4,135,23,2459,34,FALSE,TRUE
302680142,2010,4,142,51,193,13,TRUE,FALSE
302680145,2010,4,145,55,278,38,TRUE,FALSE
302680147,2010,4,147,30,331,7,TRUE,FALSE
302680149,2010,4,149,28,16,25,TRUE,FALSE
302680150,2010,4,150,21,349,35,FALSE,TRUE
302680155,2010,4,155,49,2466,24,TRUE,FALSE
302680158,2010,4,158,17,2571,3,TRUE,FALSE
302680159,2010,4,159,21,2529,19,TRUE,FALSE
302680160,2010,4,160,31,2329,10,TRUE,FALSE
302680163,2010,4,163,36,322,33,TRUE,FALSE
302680171,2010,4,171,24,119,10,TRUE,FALSE
302680172,2010,4,172,7,43,21,FALSE,TRUE
302680183,2010,4,183,42,2142,7,TRUE,FALSE
302680194,2010,4,194,73,2199,20,TRUE,FALSE
302680202,2010,4,202,41,2110,14,TRUE,FALSE
302680213,2010,4,213,22,218,13,TRUE,FALSE
302680222,2010,4,222,22,219,10,TRUE,FALSE
302680225,2010,4,225,29,108,14,TRUE,FALSE
302680231,2010,4,231,31,2643,14,TRUE,FALSE
302680242,2010,4,242,13,239,30,FALSE,TRUE
302680248,2010,4,248,42,2655,23,TRUE,FALSE
302680251,2010,4,251,12,26,34,FALSE,TRUE
302680252,2010,4,252,13,2440,27,FALSE,TRUE
302680254,2010,4,254,56,23,3,TRUE,FALSE
302680256,2010,4,256,10,2335,3,TRUE,FALSE
302680258,2010,4,258,48,2678,7,TRUE,FALSE
302680265,2010,4,265,16,30,50,FALSE,TRUE
302680275,2010,4,275,70,2046,3,TRUE,FALSE
302680276,2010,4,276,24,195,23,TRUE,FALSE
302680290,2010,4,290,38,2210,21,TRUE,FALSE
302680301,2010,4,301,24,2086,0,TRUE,FALSE
302680304,2010,4,304,7,2464,32,FALSE,TRUE
302680309,2010,4,309,14,2393,34,FALSE,TRUE
302680324,2010,4,324,34,2169,14,TRUE,FALSE
302680326,2010,4,326,42,253,28,TRUE,FALSE
302680344,2010,4,344,24,61,12,TRUE,FALSE
302682010,2010,4,2010,34,2582,14,TRUE,FALSE
302682016,2010,4,2016,41,2011,21,TRUE,FALSE
302682065,2010,4,2065,21,2450,7,TRUE,FALSE
302682097,2010,4,2097,21,2247,24,FALSE,TRUE
302682115,2010,4,2115,41,2803,24,TRUE,FALSE
302682132,2010,4,2132,29,201,31,FALSE,TRUE
302682184,2010,4,2184,28,399,17,TRUE,FALSE
302682197,2010,4,2197,23,55,28,FALSE,TRUE
302682226,2010,4,2226,17,249,21,FALSE,TRUE
302682287,2010,4,2287,44,2623,41,TRUE,FALSE
302682294,2010,4,2294,45,2050,0,TRUE,FALSE
302682296,2010,4,2296,43,2400,7,TRUE,FALSE
302682305,2010,4,2305,42,166,16,TRUE,FALSE
302682306,2010,4,2306,17,2116,13,TRUE,FALSE
302682348,2010,4,2348,12,2572,13,FALSE,TRUE
302682368,2010,4,2368,39,2413,45,FALSE,TRUE
302682377,2010,4,2377,14,13,40,FALSE,TRUE
302682405,2010,4,2405,21,295,35,FALSE,TRUE
302682428,2010,4,2428,27,2448,16,TRUE,FALSE
302682433,2010,4,2433,21,2545,20,TRUE,FALSE
302682449,2010,4,2449,38,233,16,TRUE,FALSE
302682504,2010,4,2504,17,2755,34,FALSE,TRUE
302682509,2010,4,2509,20,2649,31,FALSE,TRUE
302682534,2010,4,2534,30,2241,14,TRUE,FALSE
302682535,2010,4,2535,17,2026,35,FALSE,TRUE
302682617,2010,4,2617,71,2320,3,TRUE,FALSE
302682619,2010,4,2619,21,113,26,FALSE,TRUE
302682634,2010,4,2634,29,50,18,TRUE,FALSE
302682638,2010,4,2638,16,235,13,TRUE,FALSE
302682653,2010,4,2653,35,2032,28,TRUE,FALSE
302682657,2010,4,2657,21,2640,14,TRUE,FALSE
302682674,2010,4,2674,19,2181,21,FALSE,TRUE
302682681,2010,4,2681,9,2523,30,FALSE,TRUE
302682692,2010,4,2692,20,302,9,TRUE,FALSE
302682710,2010,4,2710,40,282,7,TRUE,FALSE
302682717,2010,4,2717,21,236,27,FALSE,TRUE
302682751,2010,4,2751,14,2005,20,FALSE,TRUE
302682754,2010,4,2754,31,79,28,TRUE,FALSE
302730197,2010,5,197,38,245,35,TRUE,FALSE
302732169,2010,5,2169,14,2261,20,FALSE,TRUE
302732635,2010,5,2635,24,2630,27,FALSE,TRUE
302740328,2010,5,328,31,252,16,TRUE,FALSE
302750002,2010,5,2,52,2433,3,TRUE,FALSE
302750016,2010,5,16,61,147,64,FALSE,TRUE
302750023,2010,5,23,13,302,14,FALSE,TRUE
302750026,2010,5,26,42,265,28,TRUE,FALSE
302750030,2010,5,30,31,264,32,FALSE,TRUE
302750036,2010,5,36,0,2628,27,FALSE,TRUE
302750038,2010,5,38,29,61,27,TRUE,FALSE
302750041,2010,5,41,40,238,21,TRUE,FALSE
302750043,2010,5,43,20,399,23,FALSE,TRUE
302750050,2010,5,50,0,2569,19,FALSE,TRUE
302750055,2010,5,55,40,93,34,TRUE,FALSE
302750058,2010,5,58,31,2226,3,TRUE,FALSE
302750066,2010,5,66,52,2641,38,TRUE,FALSE
302750084,2010,5,84,35,130,42,FALSE,TRUE
302750099,2010,5,99,16,2633,14,TRUE,FALSE
302750103,2010,5,103,13,87,31,FALSE,TRUE
302750119,2010,5,119,14,113,27,FALSE,TRUE
302750120,2010,5,120,21,150,16,TRUE,FALSE
302750127,2010,5,127,34,275,24,TRUE,FALSE
302750135,2010,5,135,28,77,29,FALSE,TRUE
302750145,2010,5,145,42,96,35,TRUE,FALSE
302750152,2010,5,152,30,259,41,FALSE,TRUE
302750153,2010,5,153,42,151,17,TRUE,FALSE
302750154,2010,5,154,20,59,24,FALSE,TRUE
302750166,2010,5,166,0,68,59,FALSE,TRUE
302750167,2010,5,167,20,2638,38,FALSE,TRUE
302750171,2010,5,171,42,163,14,TRUE,FALSE
302750189,2010,5,189,26,2084,28,FALSE,TRUE
302750193,2010,5,193,27,2309,21,TRUE,FALSE
302750201,2010,5,201,28,251,20,TRUE,FALSE
302750204,2010,5,204,31,9,28,TRUE,FALSE
302750219,2010,5,219,35,159,28,TRUE,FALSE
302750221,2010,5,221,44,2229,17,TRUE,FALSE
302750227,2010,5,227,27,225,24,TRUE,FALSE
302750228,2010,5,228,21,2390,30,FALSE,TRUE
302750233,2010,5,233,27,155,17,TRUE,FALSE
302750235,2010,5,235,7,202,48,FALSE,TRUE
302750239,2010,5,239,55,2305,7,TRUE,FALSE
302750242,2010,5,242,31,2567,42,FALSE,TRUE
302750249,2010,5,249,27,309,28,FALSE,TRUE
302750253,2010,5,253,23,2464,26,FALSE,TRUE
302750256,2010,5,256,10,48,13,FALSE,TRUE
302750257,2010,5,257,41,324,19,TRUE,FALSE
302750258,2010,5,258,14,52,34,FALSE,TRUE
302750278,2010,5,278,38,13,17,TRUE,FALSE
302750295,2010,5,295,14,2241,7,TRUE,FALSE
302750311,2010,5,311,16,160,13,TRUE,FALSE
302750322,2010,5,322,10,108,35,FALSE,TRUE
302750333,2010,5,333,31,57,6,TRUE,FALSE
302750344,2010,5,344,49,2016,16,TRUE,FALSE
302750349,2010,5,349,35,218,42,FALSE,TRUE
302750356,2010,5,356,13,194,24,FALSE,TRUE
302752005,2010,5,2005,14,2426,6,TRUE,FALSE
302752006,2010,5,2006,14,2459,50,FALSE,TRUE
302752010,2010,5,2010,22,2755,25,FALSE,TRUE
302752011,2010,5,2011,7,2640,21,FALSE,TRUE
302752032,2010,5,2032,24,97,34,FALSE,TRUE
302752083,2010,5,2083,12,172,21,FALSE,TRUE
302752086,2010,5,2086,10,2097,27,FALSE,TRUE
302752117,2010,5,2117,17,2050,31,FALSE,TRUE
302752142,2010,5,2142,34,46,3,TRUE,FALSE
302752168,2010,5,2168,48,2674,14,TRUE,FALSE
302752181,2010,5,2181,42,2368,0,TRUE,FALSE
302752184,2010,5,2184,17,2405,44,FALSE,TRUE
302752199,2010,5,2199,17,195,30,FALSE,TRUE
302752210,2010,5,2210,24,2535,19,TRUE,FALSE
302752247,2010,5,2247,37,2413,10,TRUE,FALSE
302752287,2010,5,2287,17,79,38,FALSE,TRUE
302752294,2010,5,2294,24,213,3,TRUE,FALSE
302752320,2010,5,2320,10,2534,38,FALSE,TRUE
302752335,2010,5,2335,52,2542,14,TRUE,FALSE
302752400,2010,5,2400,13,2504,34,FALSE,TRUE
302752415,2010,5,2415,32,2065,69,FALSE,TRUE
302752449,2010,5,2449,16,2710,28,FALSE,TRUE
302752458,2010,5,2458,7,149,30,FALSE,TRUE
302752460,2010,5,2460,24,2571,14,TRUE,FALSE
302752466,2010,5,2466,7,2377,24,FALSE,TRUE
302752483,2010,5,2483,52,24,31,TRUE,FALSE
302752502,2010,5,2502,38,304,3,TRUE,FALSE
302752529,2010,5,2529,14,2115,24,FALSE,TRUE
302752572,2010,5,2572,41,276,16,TRUE,FALSE
302752582,2010,5,2582,23,2029,41,FALSE,TRUE
302752598,2010,5,2598,14,2523,35,FALSE,TRUE
302752623,2010,5,2623,35,2754,25,TRUE,FALSE
302752634,2010,5,2634,37,2448,7,TRUE,FALSE
302752643,2010,5,2643,13,2717,24,FALSE,TRUE
302752649,2010,5,2649,15,2751,20,FALSE,TRUE
302752678,2010,5,2678,24,2506,13,TRUE,FALSE
302752681,2010,5,2681,29,2803,21,TRUE,FALSE
302752692,2010,5,2692,24,331,35,FALSE,TRUE
302752711,2010,5,2711,13,70,33,FALSE,TRUE
302752729,2010,5,2729,31,222,24,TRUE,FALSE
302752747,2010,5,2747,38,231,17,TRUE,FALSE
302782393,2010,6,2393,13,2653,42,FALSE,TRUE
302802029,2010,6,2029,6,2504,21,FALSE,TRUE
302802306,2010,6,2306,13,158,48,FALSE,TRUE
302810309,2010,6,309,28,197,54,FALSE,TRUE
302820012,2010,6,12,27,204,29,FALSE,TRUE
302820016,2010,6,16,42,2458,7,TRUE,FALSE
302820024,2010,6,24,37,30,35,TRUE,FALSE
302820025,2010,6,25,35,26,7,TRUE,FALSE
302820046,2010,6,46,16,2681,22,FALSE,TRUE
302820057,2010,6,57,29,99,33,FALSE,TRUE
