year,player_id,team_id,stat_name,stat_value
2010,1000,130,receivingLONG,20
2010,1000,130,receivingREC,4
2010,1000,130,receivingTD,1
2010,1000,130,receivingYDS,49
2010,1000,130,receivingYPR,12
2010,1001,201,receivingLONG,25
2010,1001,201,receivingREC,16
2010,1001,201,receivingTD,1
2010,1001,201,receivingYDS,135
2010,1001,201,receivingYPR,8
2010,1001,201,rushingCAR,24
2010,1001,201,rushingLONG,13
2010,1001,201,rushingTD,3
2010,1001,201,rushingYDS,74
2010,1001,201,rushingYPC,3
2010,1106,333,rushingCAR,14
2010,1106,333,rushingLONG,36
2010,1106,333,rushingTD,1
2010,1106,333,rushingYDS,111
2010,1106,333,rushingYPC,7
2010,1121,251,receivingLONG,45
2010,1121,251,receivingREC,47
2010,1121,251,receivingTD,2
2010,1121,251,receivingYDS,478
2010,1121,251,receivingYPR,10
2010,1121,251,rushingCAR,3
2010,1121,251,rushingLONG,3
2010,1121,251,rushingTD,0
2010,1121,251,rushingYDS,-6
2010,1121,251,rushingYPC,-2
2010,1148,333,receivingLONG,18
2010,1148,333,receivingREC,2
2010,1148,333,receivingTD,0
2010,1148,333,receivingYDS,26
2010,1148,333,receivingYPR,13
2010,1194,57,receivingLONG,26
2010,1194,57,receivingREC,10
2010,1194,57,receivingTD,0
2010,1194,57,receivingYDS,96
2010,1194,57,receivingYPR,9
2010,1194,57,rushingCAR,1
2010,1194,57,rushingLONG,9
2010,1194,57,rushingTD,0
2010,1194,57,rushingYDS,9
2010,1194,57,rushingYPC,9
2010,1201,142,receivingLONG,5
2010,1201,142,receivingREC,2
2010,1201,142,receivingTD,0
2010,1201,142,receivingYDS,5
2010,1201,142,receivingYPR,2
2010,1201,142,rushingCAR,22
2010,1201,142,rushingLONG,69
2010,1201,142,rushingTD,2
2010,1201,142,rushingYDS,181
2010,1201,142,rushingYPC,8
2010,1208,2653,passingATT,505
2010,1208,2653,passingCOMPLETIONS,321
2010,1208,2653,passingINT,15
2010,1208,2653,passingPCT,0
2010,1208,2653,passingTD,28
2010,1208,2653,passingYDS,3726
2010,1208,2653,passingYPA,7
2010,1208,2653,rushingCAR,48
2010,1208,2653,rushingLONG,17
2010,1208,2653,rushingTD,0
2010,1208,2653,rushingYDS,-100
2010,1208,2653,rushingYPC,-2
2010,1296,204,receivingLONG,-1
2010,1296,204,receivingREC,1
2010,1296,204,receivingTD,0
2010,1296,204,receivingYDS,-1
2010,1296,204,receivingYPR,-1
2010,1296,204,rushingCAR,2
2010,1296,204,rushingLONG,5
2010,1296,204,rushingTD,0
2010,1296,204,rushingYDS,8
2010,1296,204,rushingYPC,4
2010,1304,77,puntingIn 20,0
2010,1304,77,puntingLONG,61
2010,1304,77,puntingNO,61
2010,1304,77,puntingTB,0
2010,1304,77,puntingYDS,2439
2010,1304,77,puntingYPP,40
2010,1304,2483,receivingLONG,29
2010,1304,2483,receivingREC,2
2010,1304,2483,receivingTD,0
2010,1304,2483,receivingYDS,48
2010,1304,2483,receivingYPR,24
2010,1356,151,receivingLONG,77
2010,1356,151,receivingREC,52
2010,1356,151,receivingTD,1
2010,1356,151,receivingYDS,431
2010,1356,151,receivingYPR,8
2010,1356,151,rushingCAR,154
2010,1356,151,rushingLONG,37
2010,1356,151,rushingTD,10
2010,1356,151,rushingYDS,847
2010,1356,151,rushingYPC,5
2010,1476,166,receivingLONG,16
2010,1476,166,receivingREC,7
2010,1476,166,receivingTD,0
2010,1476,166,receivingYDS,56
2010,1476,166,receivingYPR,8
2010,1596,239,kickingFGA,27
2010,1596,239,kickingFGM,19
2010,1596,239,kickingLONG,50
2010,1596,239,kickingPCT,0
2010,1596,239,kickingPTS,103
2010,1596,239,kickingXPA,47
2010,1596,239,kickingXPM,46
2010,1692,2567,rushingCAR,1
2010,1692,2567,rushingLONG,0
2010,1692,2567,rushingTD,0
2010,1692,2567,rushingYDS,-7
2010,1692,2567,rushingYPC,-7
2010,1706,25,receivingLONG,45
2010,1706,25,receivingREC,13
2010,1706,25,receivingTD,1
2010,1706,25,receivingYDS,152
2010,1706,25,receivingYPR,11
2010,1713,152,receivingLONG,24
2010,1713,152,receivingREC,27
2010,1713,152,receivingTD,1
2010,1713,152,receivingYDS,185
2010,1713,152,receivingYPR,6
2010,1713,152,rushingCAR,71
2010,1713,152,rushingLONG,12
2010,1713,152,rushingTD,1
2010,1713,152,rushingYDS,215
2010,1713,152,rushingYPC,3
2010,1735,151,receivingLONG,33
2010,1735,151,receivingREC,21
2010,1735,151,receivingTD,5
2010,1735,151,receivingYDS,211
2010,1735,151,receivingYPR,10
2010,1794,166,receivingLONG,58
2010,1794,166,receivingREC,42
2010,1794,166,receivingTD,2
2010,1794,166,receivingYDS,598
2010,1794,166,receivingYPR,14
2010,1794,166,rushingCAR,17
2010,1794,166,rushingLONG,26
2010,1794,166,rushingTD,1
2010,1794,166,rushingYDS,100
2010,1794,166,rushingYPC,5
2010,185,61,receivingLONG,50
2010,185,61,receivingREC,57
2010,185,61,receivingTD,9
2010,185,61,receivingYDS,848
2010,185,61,receivingYPR,14
2010,185,61,rushingCAR,3
2010,185,61,rushingLONG,40
2010,185,61,rushingTD,0
2010,185,61,rushingYDS,44
2010,185,61,rushingYPC,14
2010,187,333,receivingLONG,68
2010,187,333,receivingREC,78
2010,187,333,receivingTD,7
2010,187,333,receivingYDS,1133
2010,187,333,receivingYPR,14
2010,187,333,rushingCAR,8
2010,187,333,rushingLONG,56
2010,187,333,rushingTD,2
2010,187,333,rushingYDS,135
2010,187,333,rushingYPC,16
2010,1872,2032,receivingLONG,14
2010,1872,2032,receivingREC,6
2010,1872,2032,receivingTD,0
2010,1872,2032,receivingYDS,39
2010,1872,2032,receivingYPR,6
2010,189,264,passingATT,332
2010,189,264,passingCOMPLETIONS,184
2010,189,264,passingINT,9
2010,189,264,passingPCT,0
2010,189,264,passingTD,17
2010,189,264,passingYDS,2265
2010,189,264,passingYPA,6
2010,189,264,receivingLONG,16
2010,189,264,receivingREC,1
2010,189,264,receivingTD,0
2010,189,264,receivingYDS,16
2010,189,264,receivingYPR,16
2010,189,264,rushingCAR,114
2010,189,264,rushingLONG,54
2010,189,264,rushingTD,6
2010,189,264,rushingYDS,385
2010,189,264,rushingYPC,3
2010,190,30,receivingLONG,0
2010,190,30,receivingREC,1
2010,190,30,receivingTD,0
2010,190,30,receivingYDS,-1
2010,190,30,receivingYPR,-1
2010,191,142,passingATT,475
2010,191,142,passingCOMPLETIONS,301
2010,191,142,passingINT,9
2010,191,142,passingPCT,0
2010,191,142,passingTD,16
2010,191,142,passingYDS,3186
2010,191,142,passingYPA,6
2010,191,142,rushingCAR,112
2010,191,142,rushingLONG,32
2010,191,142,rushingTD,5
2010,191,142,rushingYDS,232
2010,191,142,rushingYPC,2
2010,193,52,passingATT,299
2010,193,52,passingCOMPLETIONS,184
2010,193,52,passingINT,8
2010,193,52,passingPCT,0
2010,193,52,passingTD,20
2010,193,52,passingYDS,2044
2010,193,52,passingYPA,6
2010,193,52,rushingCAR,100
2010,193,52,rushingLONG,18
2010,193,52,rushingTD,4
2010,193,52,rushingYDS,180
2010,193,52,rushingYPC,1
2010,203,221,receivingLONG,61
2010,203,221,receivingREC,53
2010,203,221,receivingTD,5
2010,203,221,receivingYDS,822
2010,203,221,receivingYPR,15
2010,203,221,rushingCAR,3
2010,203,221,rushingLONG,6
2010,203,221,rushingTD,0
2010,203,221,rushingYDS,3
2010,203,221,rushingYPC,1
2010,205,333,receivingLONG,78
2010,205,333,receivingREC,21
2010,205,333,receivingTD,1
2010,205,333,receivingYDS,282
2010,205,333,receivingYPR,13
2010,205,333,rushingCAR,158
2010,205,333,rushingLONG,54
2010,205,333,rushingTD,13
2010,205,333,rushingYDS,875
2010,205,333,rushingYPC,5
2010,207,218,receivingLONG,3
2010,207,218,receivingREC,1
2010,207,218,receivingTD,0
2010,207,218,receivingYDS,3
2010,207,218,receivingYPR,3
2010,2084,344,receivingLONG,17
2010,2084,344,receivingREC,3
2010,2084,344,receivingTD,0
2010,2084,344,receivingYDS,36
2010,2084,344,receivingYPR,12
2010,212,2628,passingATT,316
2010,212,2628,passingCOMPLETIONS,209
2010,212,2628,passingINT,6
2010,212,2628,passingPCT,0
2010,212,2628,passingTD,27
2010,212,2628,passingYDS,2857
2010,212,2628,passingYPA,9
2010,212,2628,puntingIn 20,0
2010,212,2628,puntingLONG,21
2010,212,2628,puntingNO,1
2010,212,2628,puntingTB,0
2010,212,2628,puntingYDS,21
2010,212,2628,puntingYPP,21
2010,212,2628,rushingCAR,86
2010,212,2628,rushingLONG,47
2010,212,2628,rushingTD,6
2010,212,2628,rushingYDS,435
2010,212,2628,rushingYPC,5
2010,213,2440,passingATT,359
2010,213,2440,passingCOMPLETIONS,233
2010,213,2440,passingINT,8
2010,213,2440,passingPCT,0
2010,213,2440,passingTD,21
2010,213,2440,passingYDS,3022
2010,213,2440,passingYPA,8
2010,213,2440,rushingCAR,173
2010,213,2440,rushingLONG,59
2010,213,2440,rushingTD,20
2010,213,2440,rushingYDS,1206
2010,213,2440,rushingYPC,7
2010,215,235,passingATT,290
2010,215,235,passingCOMPLETIONS,165
2010,215,235,passingINT,10
2010,215,235,passingPCT,0
2010,215,235,passingTD,13
2010,215,235,passingYDS,2075
2010,215,235,passingYPA,7
2010,215,259,receivingLONG,29
2010,215,259,receivingREC,10
2010,215,259,receivingTD,1
2010,215,259,receivingYDS,109
2010,215,259,receivingYPR,10
2010,215,2348,rushingCAR,1
2010,215,2348,rushingLONG,0
2010,215,2348,rushingTD,0
2010,215,2348,rushingYDS,-3
2010,215,2348,rushingYPC,-3
2010,220,87,receivingLONG,95
2010,220,87,receivingREC,28
2010,220,87,receivingTD,3
2010,220,87,receivingYDS,328
2010,220,87,receivingYPR,11
2010,221,68,receivingLONG,83
2010,221,68,receivingREC,71
2010,221,68,receivingTD,9
2010,221,68,receivingYDS,1215
2010,221,68,receivingYPR,17
2010,221,68,rushingCAR,14
2010,221,68,rushingLONG,38
2010,221,68,rushingTD,1
2010,221,68,rushingYDS,94
2010,221,68,rushingYPC,6
2010,224,275,receivingLONG,34
2010,224,275,receivingREC,43
2010,224,275,receivingTD,5
2010,224,275,receivingYDS,663
2010,224,275,receivingYPR,15
2010,224,275,rushingCAR,2
2010,224,275,rushingLONG,0
2010,224,275,rushingTD,0
2010,224,275,rushingYDS,-10
2010,224,275,rushingYPC,-5
2010,2318,235,passingATT,2
2010,2318,235,passingCOMPLETIONS,0
2010,2318,235,passingINT,0
2010,2318,235,passingPCT,0
2010,2318,235,passingTD,0
2010,2318,235,passingYDS,0
2010,2318,235,passingYPA,0
2010,2318,235,rushingCAR,1
2010,2318,235,rushingLONG,2
2010,2318,235,rushingTD,0
2010,2318,235,rushingYDS,2
2010,2318,235,rushingYPC,2
2010,232,25,passingATT,1
2010,232,25,passingCOMPLETIONS,0
2010,232,25,passingINT,0
2010,232,25,passingPCT,0
2010,232,25,passingTD,0
2010,232,25,passingYDS,0
2010,232,25,passingYPA,0
2010,232,25,receivingLONG,31
2010,232,25,receivingREC,22
2010,232,25,receivingTD,3
2010,232,25,receivingYDS,209
2010,232,25,receivingYPR,9
2010,232,25,rushingCAR,231
2010,232,25,rushingLONG,59
2010,232,25,rushingTD,13
2010,232,25,rushingYDS,1167
2010,232,25,rushingYPC,5
2010,233,356,receivingLONG,32
2010,233,356,receivingREC,17
2010,233,356,receivingTD,3
2010,233,356,receivingYDS,196
2010,233,356,receivingYPR,11
2010,233,356,rushingCAR,281
2010,233,356,rushingLONG,70
2010,233,356,rushingTD,17
2010,233,356,rushingYDS,1697
2010,233,356,rushingYPC,6
2010,234,120,receivingLONG,80
2010,234,120,receivingREC,67
2010,234,120,receivingTD,12
2010,234,120,receivingYDS,1055
2010,234,120,receivingYPR,15
2010,234,120,rushingCAR,9
2010,234,120,rushingLONG,9
2010,234,120,rushingTD,0
2010,234,120,rushingYDS,7
2010,234,120,rushingYPC,0
2010,238,2306,passingATT,8
2010,238,2306,passingCOMPLETIONS,4
2010,238,2306,passingINT,1
2010,238,2306,passingPCT,0
2010,238,2306,passingTD,1
2010,238,2306,passingYDS,105
2010,238,2306,passingYPA,13
2010,238,2306,receivingLONG,21
2010,238,2306,receivingREC,27
2010,238,2306,receivingTD,0
2010,238,2306,receivingYDS,171
2010,238,2306,receivingYPR,6
2010,238,2306,rushingCAR,298
2010,238,2306,rushingLONG,52
2010,238,2306,rushingTD,19
2010,238,2306,rushingYDS,1585
2010,238,2306,rushingYPC,5
2010,240,96,passingATT,10
2010,240,96,passingCOMPLETIONS,5
2010,240,96,passingINT,0
2010,240,96,passingPCT,0
2010,240,96,passingTD,3
2010,240,96,passingYDS,58
2010,240,96,passingYPA,5
2010,240,96,receivingLONG,48
2010,240,96,receivingREC,84
2010,240,96,receivingTD,7
2010,240,96,receivingYDS,1017
2010,240,96,receivingYPR,12
2010,240,96,rushingCAR,55
2010,240,96,rushingLONG,73
2010,240,96,rushingTD,5
2010,240,96,rushingYDS,424
2010,240,96,rushingYPC,7
2010,246,99,receivingLONG,18
2010,246,99,receivingREC,11
2010,246,99,receivingTD,0
2010,246,99,receivingYDS,61
2010,246,99,receivingYPR,5
2010,246,99,rushingCAR,249
2010,246,99,rushingLONG,65
2010,246,99,rushingTD,15
2010,246,99,rushingYDS,1147
2010,246,99,rushingYPC,4
2010,247,8,passingATT,411
2010,247,8,passingCOMPLETIONS,266
2010,247,8,passingINT,12
2010,247,8,passingPCT,0
2010,247,8,passingTD,32
2010,247,8,passingYDS,3869
2010,247,8,passingYPA,9
2010,247,8,puntingIn 20,0
2010,247,8,puntingLONG,43
2010,247,8,puntingNO,1
2010,247,8,puntingTB,0
2010,247,8,puntingYDS,43
2010,247,8,puntingYPP,43
2010,247,8,rushingCAR,44
2010,247,8,rushingLONG,14
2010,247,8,rushingTD,4
2010,247,8,rushingYDS,-74
2010,247,8,rushingYPC,-1
2010,2476,8,receivingLONG,7
2010,2476,8,receivingREC,4
2010,2476,8,receivingTD,1
2010,2476,8,receivingYDS,24
2010,2476,8,receivingYPR,6
2010,250,68,passingATT,4
2010,250,68,passingCOMPLETIONS,4
2010,250,68,passingINT,0
2010,250,68,passingPCT,1
2010,250,68,passingTD,2
2010,250,68,passingYDS,65
2010,250,68,passingYPA,16
2010,250,68,receivingLONG,58
2010,250,68,receivingREC,71
2010,250,68,receivingTD,10
2010,250,68,receivingYDS,951
2010,250,68,receivingYPR,13
2010,251,2390,receivingLONG,79
2010,251,2390,receivingREC,72
2010,251,2390,receivingTD,13
2010,251,2390,receivingYDS,1156
2010,251,2390,receivingYPR,16
2010,253,21,receivingLONG,90
2010,253,21,receivingREC,69
2010,253,21,receivingTD,10
2010,253,21,receivingYDS,1352
2010,253,21,receivingYPR,19
2010,253,21,rushingCAR,1
2010,253,21,rushingLONG,0
2010,253,21,rushingTD,0
2010,253,21,rushingYDS,-13
2010,253,21,rushingYPC,-13
2010,254,2653,passingATT,7
2010,254,2653,passingCOMPLETIONS,6
2010,254,2653,passingINT,0
2010,254,2653,passingPCT,0
2010,254,2653,passingTD,1
2010,254,2653,passingYDS,41
2010,254,2653,passingYPA,5
2010,254,2653,receivingLONG,70
2010,254,2653,receivingREC,84
2010,254,2653,receivingTD,6
2010,254,2653,receivingYDS,822
2010,254,2653,receivingYPR,9
2010,254,2653,rushingCAR,45
2010,254,2653,rushingLONG,55
2010,254,2653,rushingTD,3
2010,254,2653,rushingYDS,322
2010,254,2653,rushingYPC,7
2010,2605,2711,receivingLONG,22
2010,2605,2711,receivingREC,4
2010,2605,2711,receivingTD,0
2010,2605,2711,receivingYDS,48
2010,2605,2711,receivingYPR,12
2010,2659,242,receivingLONG,19
2010,2659,242,receivingREC,11
2010,2659,242,receivingTD,0
2010,2659,242,receivingYDS,73
2010,2659,242,receivingYPR,6
2010,2659,242,rushingCAR,70
2010,2659,242,rushingLONG,48
2010,2659,242,rushingTD,1
2010,2659,242,rushingYDS,279
2010,2659,242,rushingYPC,4
2010,269,30,receivingLONG,22
2010,269,30,receivingREC,16
2010,269,30,receivingTD,1
2010,269,30,receivingYDS,126
2010,269,30,receivingYPR,7
2010,269,30,rushingCAR,1
2010,269,30,rushingLONG,6
2010,269,30,rushingTD,0
2010,269,30,rushingYDS,6
2010,269,30,rushingYPC,6
2010,2690,344,receivingLONG,38
2010,2690,344,receivingREC,1
2010,2690,344,receivingTD,0
2010,2690,344,receivingYDS,38
2010,2690,344,receivingYPR,38
2010,271,2633,receivingLONG,32
2010,271,2633,receivingREC,39
2010,271,2633,receivingTD,2
2010,271,2633,receivingYDS,417
2010,271,2633,receivingYPR,10
2010,2710,2226,rushingCAR,2
2010,2710,2226,rushingLONG,1
2010,2710,2226,rushingTD,0
2010,2710,2226,rushingYDS,1
2010,2710,2226,rushingYPC,0
2010,273,61,receivingLONG,66
2010,273,61,receivingREC,32
2010,273,61,receivingTD,3
2010,273,61,receivingYDS,659
2010,273,61,receivingYPR,20
2010,2750,9,receivingLONG,9
2010,2750,9,receivingREC,1
2010,2750,9,receivingTD,0
2010,2750,9,receivingYDS,9
2010,2750,9,receivingYPR,9
2010,277,197,receivingLONG,37
2010,277,197,receivingREC,20
2010,277,197,receivingTD,0
2010,277,197,receivingYDS,101
2010,277,197,receivingYPR,5
2010,277,197,rushingCAR,271
2010,277,197,rushingLONG,66
2010,277,197,rushingTD,16
2010,277,197,rushingYDS,1548
2010,277,197,rushingYPC,5
2010,281,183,receivingLONG,16
2010,281,183,receivingREC,8
2010,281,183,receivingTD,0
2010,281,183,receivingYDS,45
2010,281,183,receivingYPR,5
2010,281,183,rushingCAR,231
2010,281,183,rushingLONG,60
2010,281,183,rushingTD,9
2010,281,183,rushingYDS,1233
2010,281,183,rushingYPC,5
2010,282,158,kickingFGA,19
2010,282,158,kickingFGM,18
2010,282,158,kickingLONG,53
2010,282,158,kickingPCT,0
2010,282,158,kickingPTS,108
2010,282,158,kickingXPA,54
2010,282,158,kickingXPM,54
2010,282,158,puntingIn 20,0
2010,282,158,puntingLONG,69
2010,282,158,puntingNO,69
2010,282,158,puntingTB,0
2010,282,158,puntingYDS,2982
2010,282,158,puntingYPP,43
2010,282,158,rushingCAR,1
2010,282,158,rushingLONG,27
2010,282,158,rushingTD,0
2010,282,158,rushingYDS,27
2010,282,158,rushingYPC,27
2010,284,84,passingATT,1
2010,284,84,passingCOMPLETIONS,0
2010,284,84,passingINT,0
2010,284,84,passingPCT,0
2010,284,84,passingTD,0
2010,284,84,passingYDS,0
2010,284,84,passingYPA,0
2010,284,84,receivingLONG,46
2010,284,84,receivingREC,63
2010,284,84,receivingTD,7
2010,284,84,receivingYDS,706
2010,284,84,receivingYPR,11
2010,284,84,rushingCAR,28
2010,284,84,rushingLONG,39
2010,284,84,rushingTD,1
2010,284,84,rushingYDS,163
2010,284,84,rushingYPC,5
2010,285,24,receivingLONG,15
2010,285,24,receivingREC,9
2010,285,24,receivingTD,0
2010,285,24,receivingYDS,75
2010,285,24,receivingYPR,8
2010,285,24,rushingCAR,23
2010,285,24,rushingLONG,6
2010,285,24,rushingTD,5
2010,285,24,rushingYDS,46
2010,285,24,rushingYPC,2
2010,286,97,receivingLONG,57
2010,286,97,receivingREC,18
2010,286,97,receivingTD,3
2010,286,97,receivingYDS,158
2010,286,97,receivingYPR,8
2010,286,97,rushingCAR,229
2010,286,97,rushingLONG,85
2010,286,97,rushingTD,11
2010,286,97,rushingYDS,1405
2010,286,97,rushingYPC,6
2010,288,228,passingATT,1
2010,288,228,passingCOMPLETIONS,0
2010,288,228,passingINT,0
2010,288,228,passingPCT,0
2010,288,228,passingTD,0
2010,288,228,passingYDS,0
2010,288,228,passingYPA,0
2010,288,228,receivingLONG,40
2010,288,228,receivingREC,37
2010,288,228,receivingTD,3
2010,288,228,receivingYDS,320
2010,288,228,receivingYPR,8
2010,288,228,rushingCAR,197
2010,288,228,rushingLONG,63
2010,288,228,rushingTD,7
2010,288,228,rushingYDS,760
2010,288,228,rushingYPC,3
2010,290,153,receivingLONG,51
2010,290,153,receivingREC,24
2010,290,153,receivingTD,0
2010,290,153,receivingYDS,288
2010,290,153,receivingYPR,12
2010,290,153,rushingCAR,130
2010,290,153,rushingLONG,76
2010,290,153,rushingTD,7
2010,290,153,rushingYDS,720
2010,290,153,rushingYPC,5
2010,292,2294,passingATT,345
2010,292,2294,passingCOMPLETIONS,221
2010,292,2294,passingINT,6
2010,292,2294,passingPCT,0
2010,292,2294,passingTD,25
2010,292,2294,passingYDS,3004
2010,292,2294,passingYPA,8
2010,292,2294,receivingLONG,0
2010,292,2294,receivingREC,1
2010,292,2294,receivingTD,0
2010,292,2294,receivingYDS,-1
2010,292,2294,receivingYPR,-1
2010,292,2294,rushingCAR,48
2010,292,2294,rushingLONG,26
2010,292,2294,rushingTD,2
2010,292,2294,rushingYDS,-6
2010,292,2294,rushingYPC,0
2010,293,41,receivingLONG,41
2010,293,41,receivingREC,11
2010,293,41,receivingTD,1
2010,293,41,receivingYDS,127
2010,293,41,receivingYPR,11
2010,293,41,rushingCAR,4
2010,293,41,rushingLONG,2
2010,293,41,rushingTD,0
2010,293,41,rushingYDS,1
2010,293,41,rushingYPC,0
2010,296,8,receivingLONG,46
2010,296,8,receivingREC,54
2010,296,8,receivingTD,4
2010,296,8,receivingYDS,627
2010,296,8,receivingYPR,11
2010,298,204,passingATT,1
2010,298,204,passingCOMPLETIONS,1
2010,298,204,passingINT,0
2010,298,204,passingPCT,1
2010,298,204,passingTD,1
2010,298,204,passingYDS,11
2010,298,204,passingYPA,11
2010,298,204,receivingLONG,28
2010,298,204,receivingREC,44
2010,298,204,receivingTD,3
2010,298,204,receivingYDS,287
2010,298,204,receivingYPR,6
2010,298,204,rushingCAR,256
2010,298,204,rushingLONG,74
2010,298,204,rushingTD,14
2010,298,204,rushingYDS,1184
2010,298,204,rushingYPC,4
2010,299,2633,receivingLONG,64
2010,299,2633,receivingREC,47
2010,299,2633,receivingTD,9
2010,299,2633,receivingYDS,981
2010,299,2633,receivingYPR,20
2010,299,2633,rushingCAR,7
2010,299,2633,rushingLONG,58
2010,299,2633,rushingTD,1
2010,299,2633,rushingYDS,82
2010,299,2633,rushingYPC,11
2010,300,221,receivingLONG,31
2010,300,221,receivingREC,27
2010,300,221,receivingTD,0
2010,300,221,receivingYDS,216
2010,300,221,receivingYPR,8
2010,300,221,rushingCAR,219
2010,300,221,rushingLONG,76
2010,300,221,rushingTD,13
2010,300,221,rushingYDS,1061
2010,300,221,rushingYPC,4
2010,303,153,passingATT,422
2010,303,153,passingCOMPLETIONS,282
2010,303,153,passingINT,9
2010,303,153,passingPCT,0
2010,303,153,passingTD,19
2010,303,153,passingYDS,3418
2010,303,153,passingYPA,8
2010,303,153,rushingCAR,79
2010,303,153,rushingLONG,24
2010,303,153,rushingTD,3
2010,303,153,rushingYDS,-77
2010,303,153,rushingYPC,-1
2010,304,2628,passingATT,2
2010,304,2628,passingCOMPLETIONS,2
2010,304,2628,passingINT,0
2010,304,2628,passingPCT,1
2010,304,2628,passingTD,1
2010,304,2628,passingYDS,37
2010,304,2628,passingYPA,18
2010,304,2628,receivingLONG,50
2010,304,2628,receivingREC,56
2010,304,2628,receivingTD,10
2010,304,2628,receivingYDS,575
2010,304,2628,receivingYPR,10
2010,304,2628,rushingCAR,18
2010,304,2628,rushingLONG,19
2010,304,2628,rushingTD,2
2010,304,2628,rushingYDS,97
2010,304,2628,rushingYPC,5
2010,306,158,receivingLONG,33
2010,306,158,receivingREC,39
2010,306,158,receivingTD,1
2010,306,158,receivingYDS,516
2010,306,158,receivingYPR,13
2010,306,158,rushingCAR,5
2010,306,158,rushingLONG,8
2010,306,158,rushingTD,0
2010,306,158,rushingYDS,14
2010,306,158,rushingYPC,2
2010,308,276,receivingLONG,32
2010,308,276,receivingREC,38
2010,308,276,receivingTD,3
2010,308,276,receivingYDS,358
2010,308,276,receivingYPR,9
2010,313,24,receivingLONG,30
2010,313,24,receivingREC,41
2010,313,24,receivingTD,2
2010,313,24,receivingYDS,439
2010,313,24,receivingYPR,10
2010,318,202,receivingLONG,42
2010,318,202,receivingREC,43
2010,318,202,receivingTD,7
2010,318,202,receivingYDS,526
2010,318,202,receivingYPR,12
2010,318,202,rushingCAR,34
2010,318,202,rushingLONG,45
2010,318,202,rushingTD,0
2010,318,202,rushingYDS,226
2010,318,202,rushingYPC,6
2010,320,151,passingATT,3
2010,320,151,passingCOMPLETIONS,2
2010,320,151,passingINT,0
2010,320,151,passingPCT,0
2010,320,151,passingTD,1
2010,320,151,passingYDS,38
2010,320,151,passingYPA,12
2010,320,151,receivingLONG,76
2010,320,151,receivingREC,101
2010,320,151,receivingTD,10
2010,320,151,receivingYDS,1123
2010,320,151,receivingYPR,11
2010,320,151,rushingCAR,16
2010,320,151,rushingLONG,49
2010,320,151,rushingTD,0
2010,320,151,rushingYDS,104
2010,320,151,rushingYPC,6
2010,321,213,receivingLONG,30
2010,321,213,receivingREC,25
2010,321,213,receivingTD,1
2010,321,213,receivingYDS,202
2010,321,213,receivingYPR,8
2010,321,213,rushingCAR,208
2010,321,213,rushingLONG,50
2010,321,213,rushingTD,6
2010,321,213,rushingYDS,1014
2010,321,213,rushingYPC,4
2010,322,2567,receivingLONG,82
2010,322,2567,receivingREC,65
2010,322,2567,receivingTD,14
2010,322,2567,receivingYDS,1301
2010,322,2567,receivingYPR,20
2010,324,259,passingATT,315
2010,324,259,passingCOMPLETIONS,188
2010,324,259,passingINT,5
2010,324,259,passingPCT,0
2010,324,259,passingTD,24
2010,324,259,passingYDS,2743
2010,324,259,passingYPA,8
2010,324,259,rushingCAR,146
2010,324,259,rushingLONG,72
2010,324,259,rushingTD,5
2010,324,259,rushingYDS,659
2010,324,259,rushingYPC,4
2010,325,2390,receivingLONG,11
2010,325,2390,receivingREC,6
2010,325,2390,receivingTD,0
2010,325,2390,receivingYDS,30
2010,325,2390,receivingYPR,5
2010,326,30,receivingLONG,53
2010,326,30,receivingREC,64
2010,326,30,receivingTD,8
2010,326,30,receivingYDS,692
2010,326,30,receivingYPR,10
2010,326,30,rushingCAR,5
2010,326,30,rushingLONG,10
2010,326,30,rushingTD,0
2010,326,30,rushingYDS,25
2010,326,30,rushingYPC,5
2010,327,41,receivingLONG,22
2010,327,41,receivingREC,19
2010,327,41,receivingTD,0
2010,327,41,receivingYDS,94
2010,327,41,receivingYPR,4
2010,327,41,rushingCAR,334
2010,327,41,rushingLONG,66
2010,327,41,rushingTD,14
2010,327,41,rushingYDS,1695
2010,327,41,rushingYPC,5
2010,329,2426,receivingLONG,85
2010,329,2426,receivingREC,33
2010,329,2426,receivingTD,5
2010,329,2426,receivingYDS,662
2010,329,2426,receivingYPR,20
2010,329,2426,rushingCAR,5
2010,329,2426,rushingLONG,53
2010,329,2426,rushingTD,0
2010,329,2426,rushingYDS,106
2010,329,2426,rushingYPC,21
2010,330,30,receivingLONG,47
2010,330,30,receivingREC,3
2010,330,30,receivingTD,1
2010,330,30,receivingYDS,74
2010,330,30,receivingYPR,24
2010,330,30,rushingCAR,110
2010,330,30,rushingLONG,73
2010,330,30,rushingTD,5
2010,330,30,rushingYDS,794
2010,330,30,rushingYPC,7
2010,335,2390,kickingFGA,17
2010,335,2390,kickingFGM,13
2010,335,2390,kickingLONG,51
2010,335,2390,kickingPCT,0
2010,335,2390,kickingPTS,76
2010,335,2390,kickingXPA,40
2010,335,2390,kickingXPM,37
2010,335,2390,puntingIn 20,0
2010,335,2390,puntingLONG,62
2010,335,2390,puntingNO,59
2010,335,2390,puntingTB,0
2010,335,2390,puntingYDS,2597
2010,335,2390,puntingYPP,44
2010,342,2440,receivingLONG,48
2010,342,2440,receivingREC,35
2010,342,2440,receivingTD,5
